,ORIGIN,DEST,COUNT
7687,DTW,FLL,38
7688,DTW,FOE,1
7689,DTW,FPO,1
7690,DTW,FRA,18
7691,DTW,FRG,1
7692,DTW,FWA,10
7693,DTW,FYV,1
7694,DTW,GCM,4
7695,DTW,GDL,1
7696,DTW,GEG,2
7697,DTW,GJT,1
7698,DTW,GPT,8
7699,DTW,GRB,27
7700,DTW,GRR,40
7701,DTW,GRU,9
7702,DTW,GSO,20
7703,DTW,GSP,31
7704,DTW,GUA,3
7705,DTW,HNL,9
7706,DTW,HOU,9
7707,DTW,HPN,16
7708,DTW,HSV,12
7709,DTW,IAD,42
7710,DTW,IAH,70
7711,DTW,ICN,9
7712,DTW,ICT,5
7713,DTW,IFP,6
7714,DTW,IMT,9
7715,DTW,IND,53
7716,DTW,ISP,5
7717,DTW,ITH,10
7718,DTW,JAX,25
7719,DTW,JFK,21
7720,DTW,KEF,6
7721,DTW,LAN,10
7722,DTW,LAS,27
7723,DTW,LAX,28
7724,DTW,LBB,1
7725,DTW,LBE,1
7726,DTW,LCK,10
7727,DTW,LEX,29
7728,DTW,LGA,46
7729,DTW,LGB,1
7730,DTW,LGG,1
7731,DTW,LHR,9
7732,DTW,LIR,1
7733,DTW,LIT,15
7734,DTW,MAF,1
7735,DTW,MAN,1
7736,DTW,MBJ,8
7737,DTW,MBS,22
7738,DTW,MCI,35
7739,DTW,MCO,37
7740,DTW,MDT,23
7741,DTW,MDW,38
7742,DTW,MEM,46
7743,DTW,MEX,18
7744,DTW,MFE,1
7745,DTW,MHT,23
7746,DTW,MIA,35
7747,DTW,MKC,1
7748,DTW,MKE,42
7749,DTW,MLI,9
7750,DTW,MQT,9
7751,DTW,MSN,38
7752,DTW,MSP,51
7753,DTW,MSY,37
7754,DTW,MTY,16
7755,DTW,MUC,5
7756,DTW,MYR,20
7757,DTW,NAS,9
7758,DTW,NGO,9
7759,DTW,NRT,9
7760,DTW,NUQ,1
7761,DTW,OAK,18
7762,DTW,OKC,15
7763,DTW,OMA,32
7764,DTW,ONT,8
7765,DTW,ORD,80
7766,DTW,ORF,28
7767,DTW,PBI,16
7768,DTW,PDX,26
7769,DTW,PEK,9
7770,DTW,PHL,80
7771,DTW,PHX,32
7772,DTW,PIA,11
7773,DTW,PIT,42
7774,DTW,PLN,9
7775,DTW,PNS,5
7776,DTW,PUJ,14
7777,DTW,PVD,35
7778,DTW,PVG,9
7779,DTW,PVR,6
7780,DTW,PWM,29
7781,DTW,QRO,1
7782,DTW,RDU,42
7783,DTW,RFD,10
7784,DTW,RIC,22
7785,DTW,RNO,8
7786,DTW,ROC,31
7787,DTW,RSW,29
7788,DTW,SAL,1
7789,DTW,SAN,27
7790,DTW,SAT,36
7791,DTW,SAV,10
7792,DTW,SBN,14
7793,DTW,SCE,9
7794,DTW,SDF,43
7795,DTW,SEA,30
7796,DTW,SFO,24
7797,DTW,SHV,2
7798,DTW,SJC,8
7799,DTW,SJD,7
7800,DTW,SJO,11
7801,DTW,SJU,13
7802,DTW,SLC,17
7803,DTW,SMF,10
7804,DTW,SNA,10
7805,DTW,SNN,1
7806,DTW,SRQ,4
7807,DTW,STL,37
7808,DTW,SWF,9
7809,DTW,SYR,34
7810,DTW,TEB,2
7811,DTW,TLV,2
7812,DTW,TOL,1
7813,DTW,TPA,32
7814,DTW,TTN,6
7815,DTW,TUL,17
7816,DTW,TUS,5
7817,DTW,TVC,31
7818,DTW,TYS,19
7819,DTW,YOW,12
7820,DTW,YQB,1
7821,DTW,YUL,29
7822,DTW,YVR,3
7823,DTW,YYC,1
7824,DTW,YYZ,52
7825,DUB,ATL,8
7826,DUB,BDL,9
7827,DUB,BGR,1
7828,DUB,BOS,16
7829,DUB,BTV,1
7830,DUB,CLT,5
7831,DUB,COS,1
7832,DUB,DTW,5
7833,DUB,EWR,18
7834,DUB,GRR,1
7835,DUB,IAD,17
7836,DUB,IND,1
7837,DUB,JFK,24
7838,DUB,LAS,6
7839,DUB,LAX,10
7840,DUB,MCO,15
7841,DUB,MIA,9
7842,DUB,NUQ,1
7843,DUB,ORD,21
7844,DUB,ORF,1
7845,DUB,PHL,16
7846,DUB,PVD,9
7847,DUB,SEA,5
7848,DUB,SFO,10
7849,DUB,SWF,9
7850,DUB,TEB,4
7851,DUJ,BWI,9
7852,DUJ,PIT,9
7853,DUS,ATL,9
7854,DUS,BOS,1
7855,DUS,EWR,9
7856,DUS,HPN,1
7857,DUS,JFK,6
7858,DUS,MIA,10
7859,DUS,RSW,12
7860,DUT,7AK,11
7861,DUT,ADK,3
7862,DUT,AKB,9
7863,DUT,AKN,1
7864,DUT,ANC,33
7865,DUT,CDB,3
7866,DUT,DLG,1
7867,DUT,DUT,5
7868,DUT,IKO,12
7869,DUT,KQA,3
7870,DUT,SDP,3
7871,DVL,DEN,9
7872,DVL,JMS,9
7873,DVT,HII,2
7874,DVT,PHX,2
7875,DWH,AUS,1
7876,DWH,BUR,1
7877,DWH,DAL,7
7878,DWH,HOU,7
7879,DWH,OPF,1
7880,DWH,RBD,1
7881,DXB,BOS,9
7882,DXB,DFW,8
7883,DXB,EWR,9
7884,DXB,FLL,9
7885,DXB,IAD,9
7886,DXB,IAH,13
7887,DXB,JFK,17
7888,DXB,LAX,9
7889,DXB,MCO,9
7890,DXB,ORD,18
7891,DXB,SEA,9
7892,DXB,SFO,9
7893,DXR,ACK,1
7894,DXR,BED,1
7895,DXR,BWI,1
7896,DXR,HTO,1
7897,DXR,MVY,3
7898,DYR,OME,3
7899,DYS,RCA,1
7900,DYU,JFK,1
7901,EAA,CXF,1
7902,EAA,FAI,16
7903,EAA,PPC,2
7904,EAR,DEN,1
7905,EAR,GRI,1
7906,EAR,LBF,3
7907,EAR,OMA,9
7908,EAT,GEG,18
7909,EAT,MWH,4
7910,EAT,SEA,9
7911,EAT,YKM,18
7912,EAU,ENV,3
7913,EAU,IFP,9
7914,EAU,MSP,1
7915,EAU,MTN,1
7916,EAU,ORD,9
7917,EAU,RST,3
7918,EAU,TPA,1
7919,EAU,YYZ,1
7920,ECG,ECG,2
7921,ECG,MNZ,9
7922,ECG,PHF,3
7923,ECP,ABQ,6
7924,ECP,AMA,3
7925,ECP,ATL,11
7926,ECP,AUS,4
7927,ECP,BNA,10
7928,ECP,BUR,5
7929,ECP,BWI,6
7930,ECP,CLE,5
7931,ECP,CLT,6
7932,ECP,CRP,2
7933,ECP,CVG,2
7934,ECP,DAL,9
7935,ECP,DCA,6
7936,ECP,DEN,8
7937,ECP,DFW,4
7938,ECP,DTW,3
7939,ECP,ELP,3
7940,ECP,FLL,5
7941,ECP,HOU,9
7942,ECP,IAH,13
7943,ECP,LAS,3
7944,ECP,LAX,3
7945,ECP,LBB,3
7946,ECP,LGA,6
7947,ECP,MAF,4
7948,ECP,MCI,5
7949,ECP,MDW,9
7950,ECP,MKE,1
7951,ECP,MQY,3
7952,ECP,MSY,1
7953,ECP,OAK,3
7954,ECP,OKC,3
7955,ECP,OMA,2
7956,ECP,ONT,1
7957,ECP,PBI,1
7958,ECP,PDX,4
7959,ECP,PHL,5
7960,ECP,PHX,9
7961,ECP,PIT,3
7962,ECP,PVD,3
7963,ECP,PWM,1
7964,ECP,RDU,3
7965,ECP,RNO,2
7966,ECP,SAN,7
7967,ECP,SEA,4
7968,ECP,SFO,1
7969,ECP,SHV,1
7970,ECP,SJC,1
7971,ECP,STL,7
7972,ECP,TLH,1
7973,ECP,TPA,2
7974,ECP,TUL,2
7975,ECP,VNY,1
7976,EDA,KCC,1
7977,EDA,KPB,1
7978,EDA,KTB,1
7979,EDA,KTN,1
7980,EDA,NKI,3
7981,EDA,PPV,1
7982,EDA,WFB,10
7983,EDA,WWP,1
7984,EDI,BDL,3
7985,EDI,DTW,1
7986,EDI,EWR,9
7987,EDI,IAD,6
7988,EDI,IAH,1
7989,EDI,JFK,15
7990,EDI,JNU,1
7991,EDI,MCO,6
7992,EDI,ORD,5
7993,EDI,PBI,1
7994,EDI,PVD,9
7995,EDI,SFB,2
7996,EDI,SWF,10
7997,EDI,TEB,2
7998,EDW,ORD,1
7999,EEK,BET,50
8000,EEK,GNU,6
8001,EEK,KKH,2
8002,EEK,KKI,1
8003,EEK,KLG,1
8004,EEK,KPN,3
8005,EEK,KUK,1
8006,EEK,KWK,4
8007,EEK,KWN,28
8008,EEK,KWT,2
8009,EEK,NNK,1
8010,EEK,PKA,2
8011,EEK,PTU,2
8012,EEK,SXP,1
8013,EEK,WNA,2
8014,EEK,WTL,16
8015,EEN,HPN,1
8016,EEN,LGA,1
8017,EEN,TEB,1
8018,EFD,BMA,1
8019,EFD,FAB,1
8020,EFD,IAH,2
8021,EFD,LGB,2
8022,EFD,MEM,1
8023,EFD,ZRH,1
8024,EGE,ASE,2
8025,EGE,ATL,4
8026,EGE,AUS,1
8027,EGE,BED,1
8028,EGE,BFI,1
8029,EGE,BOS,1
8030,EGE,BTV,2
8031,EGE,BUR,1
8032,EGE,BZN,1
8033,EGE,CLT,1
8034,EGE,DEN,21
8035,EGE,DFW,11
8036,EGE,ELP,2
8037,EGE,EWR,5
8038,EGE,HPN,3
8039,EGE,IAD,3
8040,EGE,IAH,4
8041,EGE,JFK,4
8042,EGE,LAX,5
8043,EGE,LGA,1
8044,EGE,LGB,1
8045,EGE,MIA,4
8046,EGE,MKE,1
8047,EGE,MRY,1
8048,EGE,NUQ,1
8049,EGE,ORD,9
8050,EGE,PBI,1
8051,EGE,PDX,1
8052,EGE,PHX,4
8053,EGE,SBA,3
8054,EGE,SFO,3
8055,EGE,SLC,1
8056,EGE,SLN,1
8057,EGE,TEB,2
8058,EGE,TUS,1
8059,EGE,YBL,1
8060,EGE,YYZ,3
8061,EGE,ZRH,1
8062,EGV,EGV,1
8063,EGV,MDW,3
8064,EGV,PWK,2
8065,EGX,ADQ,3
8066,EGX,AKN,9
8067,EGX,ANC,8
8068,EGX,ENA,1
8069,EGX,ILI,1
8070,EGX,OLH,1
8071,EGX,PIP,1
8072,EGX,PTH,1
8073,EHM,BET,11
8074,EHR,A43,2
8075,EIL,MTX,1
8076,EIS,BQN,1
8077,EIS,MIA,1
8078,EIS,SIG,2
8079,EIS,SJU,30
8080,EIS,STT,6
8081,EKA,CEC,1
8082,EKA,SMF,2
8083,EKA,UKI,2
8084,EKO,LAS,1
8085,EKO,SLC,9
8086,EKO,YVR,3
8087,ELD,DFW,9
8088,ELH,ATL,9
8089,ELH,FLL,11
8090,ELH,IND,1
8091,ELH,LAX,1
8092,ELH,MCO,7
8093,ELH,MIA,12
8094,ELH,OPF,2
8095,ELH,PBI,1
8096,ELH,SCF,1
8097,ELH,TEB,2
8098,ELI,ANC,2
8099,ELI,FAI,1
8100,ELI,GLV,14
8101,ELI,KKA,11
8102,ELI,KTS,1
8103,ELI,OME,24
8104,ELI,OTZ,2
8105,ELI,SKK,11
8106,ELI,SMK,1
8107,ELI,SVA,1
8108,ELI,UNK,15
8109,ELI,WAA,1
8110,ELI,WBB,3
8111,ELI,WMO,12
8112,ELM,ACK,1
8113,ELM,ATL,1
8114,ELM,BOS,1
8115,ELM,C01,1
8116,ELM,CHS,2
8117,ELM,DTW,10
8118,ELM,EWR,6
8119,ELM,PIE,9
8120,ELM,ROC,9
8121,ELM,SFB,9
8122,ELM,SYR,1
8123,ELM,USA,1
8124,ELP,ABQ,23
8125,ELP,ADS,1
8126,ELP,AEX,3
8127,ELP,AFW,4
8128,ELP,AMA,4
8129,ELP,ATL,18
8130,ELP,AUS,12
8131,ELP,AZA,9
8132,ELP,BFI,1
8133,ELP,BGR,1
8134,ELP,BHM,7
8135,ELP,BNA,7
8136,ELP,BOI,1
8137,ELP,BOS,6
8138,ELP,BRO,3
8139,ELP,BUR,9
8140,ELP,BWG,2
8141,ELP,BWI,10
8142,ELP,CAE,1
8143,ELP,CHS,3
8144,ELP,CLE,3
8145,ELP,CLT,6
8146,ELP,CLU,1
8147,ELP,CMH,3
8148,ELP,CRP,2
8149,ELP,CUU,10
8150,ELP,CVG,14
8151,ELP,DAL,9
8152,ELP,DCA,9
8153,ELP,DEN,43
8154,ELP,DFW,25
8155,ELP,DSS,1
8156,ELP,DTW,8
8157,ELP,ECP,3
8158,ELP,ENV,1
8159,ELP,FAT,2
8160,ELP,FLG,1
8161,ELP,FLL,4
8162,ELP,FNT,3
8163,ELP,FWA,5
8164,ELP,GDC,4
8165,ELP,GEG,2
8166,ELP,GSP,19
8167,ELP,GUA,10
8168,ELP,GYY,1
8169,ELP,HMO,2
8170,ELP,HNL,4
8171,ELP,HOU,9
8172,ELP,HRL,6
8173,ELP,IAH,32
8174,ELP,ICT,1
8175,ELP,IFP,2
8176,ELP,IND,17
8177,ELP,JAX,5
8178,ELP,JZT,1
8179,ELP,LAF,1
8180,ELP,LAS,22
8181,ELP,LAX,21
8182,ELP,LBB,5
8183,ELP,LEX,1
8184,ELP,LFT,1
8185,ELP,LGA,4
8186,ELP,LIT,4
8187,ELP,LRD,11
8188,ELP,MAF,3
8189,ELP,MCI,7
8190,ELP,MCO,7
8191,ELP,MDW,9
8192,ELP,MEM,13
8193,ELP,MEX,5
8194,ELP,MFE,1
8195,ELP,MIA,1
8196,ELP,MKE,6
8197,ELP,MSP,4
8198,ELP,MSY,9
8199,ELP,OAK,13
8200,ELP,OKC,6
8202,ELP,OMA,7
8203,ELP,ONT,10
8204,ELP,ORD,28
8205,ELP,ORF,1
8206,ELP,PBC,1
8207,ELP,PBI,1
8208,ELP,PDX,8
8209,ELP,PGO,2
8210,ELP,PHL,4
8211,ELP,PHX,23
8212,ELP,PIT,5
8213,ELP,PNS,3
8214,ELP,PTK,2
8215,ELP,PVD,2
8216,ELP,QRO,2
8217,ELP,RDU,3
8218,ELP,RFD,2
8219,ELP,RIC,2
8220,ELP,RNO,6
8221,ELP,RSW,3
8222,ELP,SAL,3
8223,ELP,SAN,16
8224,ELP,SAP,7
8225,ELP,SAT,13
8226,ELP,SCF,2
8227,ELP,SDF,20
8228,ELP,SEA,7
8229,ELP,SFB,4
8230,ELP,SFO,2
8231,ELP,SJC,9
8232,ELP,SJU,3
8233,ELP,SLC,11
8234,ELP,SLW,1
8235,ELP,SMF,8
8236,ELP,SNA,7
8237,ELP,STL,9
8238,ELP,TCL,3
8239,ELP,TLC,2
8240,ELP,TLH,1
8241,ELP,TOL,1
8242,ELP,TPA,8
8243,ELP,TTN,5
8244,ELP,TUL,5
8245,ELP,TYS,1
8246,ELP,VHN,2
8247,ELP,YHM,2
8248,ELP,YIP,11
8249,ELP,YKF,1
8250,ELP,YQG,6
8252,ELP,YXU,3
8253,ELV,HNH,1
8254,ELV,JNU,14
8255,ELV,PBK,1
8256,ELV,PEC,2
8257,EMA,ATL,1
8258,EMA,BGR,1
8259,EMA,BUF,1
8260,EMA,CVG,11
8261,EMA,IAD,1
8262,EMA,LCK,1
8263,EMA,PHL,9
8264,EMA,SDF,5
8265,EMA,SFB,5
8266,EMA,UXP,1
8267,EMK,ANC,17
8268,EMK,AUK,35
8269,EMK,BET,29
8270,EMK,EMK,4
8271,EMK,FAI,2
8272,EMK,GAL,1
8273,EMK,HPB,6
8274,EMK,KGX,1
8275,EMK,KOT,33
8276,EMK,KSM,17
8277,EMK,MCG,1
8278,EMK,MLL,6
8279,EMK,MOU,18
8280,EMK,OME,2
8281,EMK,PQS,10
8282,EMK,RSH,3
8283,EMK,SCM,5
8284,EMK,SXP,30
8285,EMK,UNK,3
8286,EMK,VAK,3
8287,EMK,WBB,2
8288,ENA,ABL,2
8289,ENA,ADQ,9
8290,ENA,AKN,8
8291,ENA,ANC,44
8292,ENA,ANI,3
8293,ENA,BET,9
8294,ENA,BRW,8
8295,ENA,BTI,1
8296,ENA,BVU,4
8297,ENA,CDB,1
8298,ENA,CDV,2
8299,ENA,DLG,6
8300,ENA,DRF,2
8301,ENA,EMK,8
8302,ENA,ENA,4
8303,ENA,FAI,10
8304,ENA,GAL,1
8305,ENA,GAM,2
8306,ENA,GNU,1
8307,ENA,HCR,1
8308,ENA,HOM,18
8309,ENA,ILI,2
8310,ENA,JZE,1
8311,ENA,KKI,2
8312,ENA,KLG,2
8313,ENA,KPN,3
8314,ENA,KSM,4
8315,ENA,KVL,2
8316,ENA,KWK,2
8317,ENA,KWT,3
8318,ENA,MLL,2
8319,ENA,MSP,3
8320,ENA,MYU,2
8321,ENA,NME,4
8322,ENA,OME,9
8323,ENA,OOK,1
8324,ENA,OTZ,7
8325,ENA,PIZ,1
8326,ENA,PQS,1
8327,ENA,PTU,1
8328,ENA,RSH,2
8329,ENA,SCC,10
8330,ENA,SCM,1
8331,ENA,SEA,1
8332,ENA,SMK,2
8333,ENA,SVA,2
8334,ENA,SWD,1
8335,ENA,TLA,2
8336,ENA,TNK,1
8337,ENA,UNK,3
8338,ENA,VAK,2
8339,ENA,VDZ,10
8340,ENA,WLK,2
8341,ENN,ANC,1
8342,ENV,ABI,3
8343,ENV,ABQ,2
8344,ENV,ACT,2
8345,ENV,AMA,2
8346,ENV,ATW,3
8347,ENV,AUS,4
8348,ENV,AZA,2
8349,ENV,BFF,4
8350,ENV,BIL,3
8351,ENV,BIS,4
8352,ENV,BLI,4
8353,ENV,BOI,3
8354,ENV,BTM,2
8355,ENV,BZN,1
8356,ENV,COS,2
8357,ENV,CPR,2
8358,ENV,CRP,4
8359,ENV,CWA,3
8360,ENV,CYS,4
8361,ENV,DEN,4
8362,ENV,DFW,1
8363,ENV,DLH,4
8364,ENV,EAU,3
8365,ENV,ELP,1
8366,ENV,ENV,1
8367,ENV,EUG,3
8368,ENV,FAR,4
8369,ENV,FCA,2
8370,ENV,FOE,3
8371,ENV,GCC,2
8372,ENV,GEG,4
8373,ENV,GFK,3
8374,ENV,GJT,4
8375,ENV,GRB,3
8376,ENV,GRI,4
8377,ENV,GRK,3
8378,ENV,GTF,4
8379,ENV,HLN,2
8380,ENV,HRL,4
8381,ENV,ICT,3
8382,ENV,IDA,4
8383,ENV,LAW,2
8384,ENV,LBB,2
8385,ENV,LBF,4
8386,ENV,LNK,3
8387,ENV,LRD,2
8388,ENV,LSE,3
8389,ENV,LWS,2
8390,ENV,MAF,3
8391,ENV,MEM,1
8392,ENV,MFE,2
8393,ENV,MFR,1
8394,ENV,MIA,1
8395,ENV,MKE,3
8396,ENV,MOT,4
8397,ENV,MSN,3
8398,ENV,MSO,2
8399,ENV,MSP,4
8400,ENV,OKC,2
8401,ENV,PDX,3
8402,ENV,PHX,1
8403,ENV,PSC,3
8404,ENV,PUB,2
8405,ENV,RAP,1
8406,ENV,RDD,3
8407,ENV,RDM,2
8408,ENV,RKS,4
8409,ENV,RST,4
8410,ENV,SAT,4
8411,ENV,SEA,3
8412,ENV,SJT,3
8413,ENV,SPS,2
8414,ENV,SUX,2
8415,ENV,TUL,2
8416,ENV,YKM,3
8417,ENW,ASE,1
8418,ENW,PBI,1
8419,ENW,RIL,1
8420,ENW,TEB,1
8421,ERF,TEB,1
8422,ERI,APF,1
8423,ERI,ATW,1
8424,ERI,DTW,9
8425,ERI,FWA,1
8426,ERI,GRR,1
8427,ERI,HPN,1
8428,ERI,ITH,1
8429,ERI,NGU,1
8430,ERI,ORD,11
8431,ERI,PHL,9
8432,ERI,YYZ,1
8433,ERV,SFO,1
8434,ESC,ATW,1
8435,ESC,BWI,1
8436,ESC,DCA,1
8437,ESC,DTW,9
8438,ESC,IMT,2
8439,ESC,MKE,9
8440,ESC,MQT,2
8441,ESD,BFI,15
8442,ESD,BLI,20
8443,ESD,CLM,1
8444,ESD,ESD,1
8445,ESD,FRD,27
8446,ESD,MVW,6
8447,ESF,MQY,1
8448,ESN,BNA,1
8449,ESN,BWI,1
8450,ESN,LLY,1
8451,ESN,RSW,1
8452,ESN,TTN,2
8453,EUG,AZA,9
8454,EUG,BFI,1
8455,EUG,CAK,1
8456,EUG,CDC,1
8457,EUG,CLL,1
8458,EUG,CMH,1
8459,EUG,DEN,18
8460,EUG,DSM,2
8461,EUG,ENV,4
8462,EUG,EWR,6
8463,EUG,FLL,2
8464,EUG,FTW,1
8465,EUG,GEG,1
8466,EUG,GJT,1
8467,EUG,GRB,1
8468,EUG,IFP,4
8469,EUG,IND,1
8470,EUG,LAS,9
8471,EUG,LAX,19
8472,EUG,LBB,1
8473,EUG,LEX,1
8474,EUG,MFR,1
8475,EUG,MSP,1
8476,EUG,OAK,10
8477,EUG,OGG,1
8478,EUG,OMA,1
8479,EUG,PDX,27
8480,EUG,PHX,11
8481,EUG,RDM,1
8482,EUG,RNO,11
8483,EUG,SAN,6
8484,EUG,SEA,21
8485,EUG,SFO,19
8486,EUG,SJC,8
8487,EUG,SLC,14
8488,EUG,TOL,1
8489,EUG,TUS,2
8490,EUG,TYS,1
8491,EUG,VNY,1
8492,EVV,ALO,1
8493,EVV,ATL,21
8494,EVV,ATW,1
8495,EVV,AUA,1
8496,EVV,CLT,9
8497,EVV,CMI,1
8498,EVV,DAY,2
8499,EVV,DCA,1
8500,EVV,DFW,11
8501,EVV,DTO,1
8502,EVV,DTW,13
8503,EVV,ELP,1
8504,EVV,EWR,1
8505,EVV,GYY,1
8506,EVV,LRD,1
8507,EVV,MCO,1
8508,EVV,MDW,1
8509,EVV,ORD,29
8510,EVV,SCE,1
8511,EVV,SFB,9
8512,EVV,SGF,1
8513,EVV,SLP,1
8514,EVV,TOL,1
8515,EVV,TRI,1
8516,EVV,VPS,3
8517,EVV,YIP,1
8518,EVV,YXU,1
8519,EWB,ACK,13
8520,EWB,CLT,1
8521,EWB,MMU,7
8522,EWB,MVY,9
8523,EWB,PHL,1
8524,EWB,PVD,2
8525,EWB,TEB,6
8526,EWB,VRB,1
8527,EWB,ZXU,1
8528,EWN,ATL,11
8529,EWN,CLT,18
8530,EWN,GSO,8
8531,EWN,ORF,1
8532,EWN,RDU,1
8533,EWN,SDF,1
8534,EWR,ABE,2
8535,EWR,ABQ,8
8536,EWR,ACK,5
8537,EWR,ADD,9
8538,EWR,AEX,2
8539,EWR,AFW,2
8540,EWR,ALB,26
8541,EWR,AMA,1
8542,EWR,AMD,9
8543,EWR,AMS,12
8544,EWR,ANC,13
8545,EWR,ANU,10
8546,EWR,ARN,14
8547,EWR,ATH,15
8548,EWR,ATL,49
8550,EWR,AUA,9
8551,EWR,AUS,28
8552,EWR,AVL,28
8553,EWR,AVP,12
8554,EWR,BCN,18
8555,EWR,BDA,13
8556,EWR,BDL,38
8557,EWR,BED,4
8558,EWR,BGI,4
8559,EWR,BGR,14
8560,EWR,BHM,1
8561,EWR,BHX,4
8562,EWR,BIM,6
8563,EWR,BIS,1
8564,EWR,BKL,1
8565,EWR,BMG,2
8566,EWR,BNA,37
8567,EWR,BOG,9
8568,EWR,BOI,2
8569,EWR,BOM,18
8570,EWR,BON,8
8571,EWR,BOS,51
8572,EWR,BQN,10
8573,EWR,BRO,1
8574,EWR,BRU,9
8575,EWR,BTV,35
8576,EWR,BUF,44
8577,EWR,BUR,5
8578,EWR,BWI,36
8579,EWR,BZE,4
8580,EWR,BZN,7
8581,EWR,CAE,1
8582,EWR,CAK,9
8583,EWR,CDG,21
8584,EWR,CGN,1
8585,EWR,CHA,9
8586,EWR,CHS,34
8587,EWR,CID,2
8588,EWR,CLE,48
8589,EWR,CLT,44
8590,EWR,CMH,37
8591,EWR,CMI,2
8592,EWR,COS,2
8593,EWR,CPH,11
8594,EWR,CPS,1
8595,EWR,CUN,19
8596,EWR,CVG,46
8597,EWR,CYS,1
8598,EWR,CZM,1
8599,EWR,DAL,11
8600,EWR,DAY,12
8601,EWR,DCA,27
8602,EWR,DEL,18
8603,EWR,DEN,20
8604,EWR,DFW,38
8605,EWR,DOV,1
8606,EWR,DSM,18
8607,EWR,DTW,73
8608,EWR,DUB,18
8609,EWR,DUS,9
8610,EWR,DXB,9
8611,EWR,EDI,9
8612,EWR,EGE,5
8613,EWR,ELM,7
8614,EWR,ELP,1
8615,EWR,EWR,1
8616,EWR,EYW,9
8617,EWR,EZE,9
8618,EWR,FAB,1
8619,EWR,FAR,1
8620,EWR,FAY,1
8621,EWR,FCO,18
8622,EWR,FLL,47
8623,EWR,FPO,1
8624,EWR,FRA,18
8625,EWR,FWA,6
8626,EWR,GCM,4
8627,EWR,GEG,1
8628,EWR,GIG,2
8629,EWR,GJT,1
8630,EWR,GLA,6
8631,EWR,GNV,1
8632,EWR,GRR,26
8633,EWR,GRU,9
8634,EWR,GSO,19
8635,EWR,GSP,24
8636,EWR,GUA,8
8637,EWR,GVA,9
8638,EWR,HAM,6
8639,EWR,HAV,9
8640,EWR,HDN,4
8641,EWR,HKG,18
8642,EWR,HND,1
8643,EWR,HNL,9
8644,EWR,HOU,7
8645,EWR,HPN,2
8646,EWR,IAD,38
8647,EWR,IAH,26
8648,EWR,ICT,1
8649,EWR,IDA,1
8650,EWR,IND,51
8651,EWR,ITH,9
8652,EWR,JAC,5
8653,EWR,JAN,1
8654,EWR,JAX,37
8655,EWR,JFK,12
8656,EWR,JRA,4
8657,EWR,KEF,23
8658,EWR,LAF,1
8659,EWR,LAN,2
8660,EWR,LAS,30
8661,EWR,LAX,33
8662,EWR,LBG,3
8663,EWR,LCH,2
8664,EWR,LCK,2
8665,EWR,LEX,16
8666,EWR,LGA,4
8667,EWR,LHR,36
8668,EWR,LIH,1
8669,EWR,LIM,9
8670,EWR,LIN,1
8671,EWR,LIR,8
8672,EWR,LIS,19
8673,EWR,LIT,3
8674,EWR,LNK,3
8675,EWR,LTN,4
8676,EWR,MAD,12
8677,EWR,MAN,9
8678,EWR,MBJ,9
8679,EWR,MCI,19
8680,EWR,MCO,55
8681,EWR,MDT,17
8682,EWR,MDW,11
8683,EWR,MEM,32
8684,EWR,MEX,9
8685,EWR,MFE,1
8686,EWR,MHT,26
8687,EWR,MIA,32
8688,EWR,MKE,30
8689,EWR,MLB,2
8690,EWR,MQY,1
8691,EWR,MSN,16
8692,EWR,MSP,56
8693,EWR,MSY,28
8694,EWR,MTJ,4
8695,EWR,MUC,18
8696,EWR,MXP,9
8697,EWR,MYR,24
8698,EWR,NAS,16
8699,EWR,NCE,1
8700,EWR,NRT,9
8701,EWR,OAK,16
8702,EWR,OGG,2
8703,EWR,OKC,10
8704,EWR,OMA,20
8705,EWR,ONT,14
8706,EWR,OPO,14
8707,EWR,ORD,59
8708,EWR,ORF,26
8709,EWR,ORY,17
8710,EWR,OSL,10
8711,EWR,PBG,9
8712,EWR,PBI,24
8713,EWR,PDX,29
8714,EWR,PEK,18
8715,EWR,PHL,16
8716,EWR,PHX,27
8717,EWR,PIE,1
8718,EWR,PIT,34
8719,EWR,PLS,9
8720,EWR,POP,11
8721,EWR,POS,5
8722,EWR,PQI,3
8723,EWR,PSM,9
8724,EWR,PSP,1
8725,EWR,PTK,3
8726,EWR,PTY,9
8727,EWR,PUJ,18
8728,EWR,PVD,32
8729,EWR,PVG,9
8730,EWR,PVR,10
8731,EWR,PWM,34
8732,EWR,RAP,5
8733,EWR,RDU,54
8734,EWR,RFD,10
8735,EWR,RIC,21
8736,EWR,RNO,2
8737,EWR,ROA,2
8738,EWR,ROC,35
8739,EWR,RSW,29
8740,EWR,RZE,6
8741,EWR,SAL,17
8742,EWR,SAN,28
8743,EWR,SAP,16
8744,EWR,SAT,11
8745,EWR,SAV,40
8746,EWR,SBA,1
8747,EWR,SBN,10
8748,EWR,SCE,1
8749,EWR,SDF,37
8750,EWR,SDQ,14
8751,EWR,SEA,30
8752,EWR,SFO,34
8753,EWR,SHV,1
8754,EWR,SJC,21
8755,EWR,SJD,8
8756,EWR,SJO,9
8757,EWR,SJU,26
8758,EWR,SKB,4
8759,EWR,SLC,21
8760,EWR,SMF,16
8761,EWR,SNA,14
8762,EWR,SNN,8
8763,EWR,SRQ,16
8764,EWR,STI,18
8765,EWR,STL,34
